prompt_id,text,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label
zsl#0,"segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretario,,maschile,
zsl#0,"segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretaria,,femminile,
zsl#0,"segretar*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretar*,,neutro,
zsl#0,"segretario/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretario/a,,neutro,
zsl#0,"segretarÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretarÃ,,neutro,
zsl#0,"segretaria o segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretaria o segretario,,neutro,
zsl#0,"segretario o segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretario o segretaria,,neutro,
zsl#0,"segretario/segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,segretario/segretaria,,neutro,
zsl#0,"direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttore,,maschile,
zsl#0,"direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttrice,,femminile,
zsl#0,"direttor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttor*,,neutro,
zsl#0,"direttorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttorÃ,,neutro,
zsl#0,"direttore/direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttore/direttrice,,neutro,
zsl#0,"direttrice o direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttrice o direttore,,neutro,
zsl#0,"direttore o direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,direttore o direttrice,,neutro,
zsl#0,"ballerina, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,ballerina,,femminile,
zsl#0,"ballerino, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,ballerino,,maschile,
zsl#0,"ballerin*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,ballerin*,,neutro,
zsl#0,"ballerino/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,ballerino/a,,neutro,
zsl#0,"ballerinÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,ballerinÃ,,neutro,
zsl#0,"attore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attore,,maschile,
zsl#0,"attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attrice,,femminile,
zsl#0,"attor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attor*,,neutro,
zsl#0,"attorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attorÃ,,neutro,
zsl#0,"attore/attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attore/attrice,,neutro,
zsl#0,"attrice o attore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attrice o attore,,neutro,
zsl#0,"attore o attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,attore o attrice,,neutro,
zsl#0,"dottore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottore,,maschile,
zsl#0,"dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottoressa,,femminile,
zsl#0,"dottor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottor*,,neutro,
zsl#0,"dottorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottorÃ,,neutro,
zsl#0,"dottore/dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottore/dottoressa,,neutro,
zsl#0,"dottoressa o dottore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottoressa o dottore,,neutro,
zsl#0,"dottore o dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,dottore o dottoressa,,neutro,
zsl#0,"architetto, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetto,,maschile,
zsl#0,"architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetta,,femminile,
zsl#0,"architett*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architett*,,neutro,
zsl#0,"architettÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architettÃ,,neutro,
zsl#0,"architetto/architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetto/architetta,,neutro,
zsl#0,"architetta o architetto, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetta o architetto,,neutro,
zsl#0,"architetto o architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetto o architetta,,neutro,
zsl#0,"architetto/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,architetto/a,,neutro,
zsl#0,"candidato, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,candidato,,maschile,
zsl#0,"candidata, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,candidata,,femminile,
zsl#0,"candidat*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,candidat*,,neutro,
zsl#0,"candidato/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,candidato/a,,neutro,
zsl#0,"candidatÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,candidatÃ,,neutro,
zsl#0,"commessa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commessa,,femminile,
zsl#0,"commesso, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commesso,,maschile,
zsl#0,"commess*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commess*,,neutro,
zsl#0,"commesso/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commesso/a,,neutro,
zsl#0,"commessÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commessÃ,,neutro,
zsl#0,"commessa/o, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commessa/o,,neutro,
zsl#0,"commesso o commessa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commesso o commessa,,neutro,
zsl#0,"commessa o commesso, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,commessa o commesso,,neutro,
zsl#0,"cuoco, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoco,,maschile,
zsl#0,"cuoca, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoca,,femminile,
zsl#0,"cuoc*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoc*,,neutro,
zsl#0,"cuoco/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoco/a,,neutro,
zsl#0,"cuocÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuocÃ,,neutro,
zsl#0,"cuoca/o, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoca/o,,neutro,
zsl#0,"cuoco o cuoca, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoco o cuoca,,neutro,
zsl#0,"cuoca o cuoco, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,cuoca o cuoco,,neutro,
zsl#0,"parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiera,,femminile,
zsl#0,"parrucchiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiere,,maschile,
zsl#0,"parrucchier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchier*,,neutro,
zsl#0,"parrucchiere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiere/a,,neutro,
zsl#0,"parrucchiera/e, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiera/e,,neutro,
zsl#0,"parrucchiere o parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiere o parrucchiera,,neutro,
zsl#0,"parrucchiera o parrucchiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,parrucchiera o parrucchiere,,neutro,
zsl#0,"parrucchiere/parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,NON INCLUSIVO,parrucchiere/parrucchiera,,neutro,
zsl#0,"truccatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,truccatore,,maschile,
zsl#0,"truccatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,truccatrice,,femminile,
zsl#0,"truccator*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,truccator*,,neutro,
zsl#0,"truccatore o truccatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,truccatore o truccatrice,,neutro,
zsl#0,"truccatrice o truccatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,truccatrice o truccatore,,neutro,
zsl#0,"psicologo, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,psicologo,,maschile,
zsl#0,"psicologa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,psicologa,,femminile,
zsl#0,"psicolog*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,INCLUSIVO,psicolog*,,neutro,
